epoch,num_episodes,total_reward,reward_per_epoch,mean_q
1,173,45325,261.994219653,0.525445342064
2,184,48080,261.304347826,0.790854275227
3,246,7490,30.4471544715,0.942190647125
4,280,7155,25.5535714286,1.05900371075
5,186,50340,270.64516129,1.20619285107
6,205,37060,180.780487805,1.28498160839
7,185,50620,273.621621622,1.42391335964
8,173,42755,247.138728324,1.53766274452
9,205,36995,180.463414634,1.61461162567
10,205,37255,181.731707317,1.63142943382
11,169,43430,256.982248521,1.69998514652
12,172,44625,259.447674419,1.76463735104
13,173,44305,256.098265896,1.77256858349
14,171,43470,254.210526316,1.76277828217
15,172,43460,252.674418605,1.82678997517
16,186,47420,254.946236559,1.8811621666
17,171,45305,264.941520468,1.85295414925
18,181,52515,290.138121547,1.81772696972
19,185,52010,281.135135135,1.79252707958
20,177,45205,255.395480226,1.82475721836
21,169,43125,255.177514793,1.87078928947
22,241,9525,39.5228215768,1.86095368862
23,205,37340,182.146341463,1.84010505676
24,170,42275,248.676470588,1.86320781708
25,179,43070,240.61452514,1.86923098564
26,173,44230,255.664739884,1.86146855354
27,182,50370,276.758241758,1.86700093746
28,233,9485,40.7081545064,1.87151539326
29,168,43065,256.339285714,1.87791061401
30,180,48170,267.611111111,1.87576055527
31,176,45405,257.982954545,1.87804687023
32,177,43495,245.734463277,1.85884582996
33,170,43945,258.5,1.86262118816
34,170,44275,260.441176471,1.84099829197
35,174,45820,263.333333333,1.84291434288
36,173,42365,244.884393064,1.83536720276
37,174,43040,247.356321839,1.85838079453
38,174,44815,257.557471264,1.85846626759
39,243,9560,39.341563786,1.87321424484
40,168,42665,253.958333333,1.8877723217
41,171,45950,268.713450292,1.85095310211
42,168,43025,256.101190476,1.85470449924
43,172,43215,251.25,1.85707128048
44,165,43815,265.545454545,1.8458468914
45,171,42450,248.245614035,1.82014203072
46,173,43485,251.358381503,1.81722998619
47,176,51830,294.488636364,1.81955492496
48,169,43360,256.568047337,1.84431111813
49,179,44600,249.162011173,1.8485352993
50,176,43360,246.363636364,1.85035514832
51,172,44015,255.901162791,1.84097826481
52,171,44730,261.578947368,1.8331836462
53,165,44530,269.878787879,1.83515179157
54,181,48610,268.563535912,1.8275372982
55,204,38195,187.230392157,1.83338320255
56,174,42995,247.097701149,1.8433958292
57,172,44370,257.965116279,1.86217713356
58,280,7395,26.4107142857,1.88249719143
59,173,43835,253.38150289,1.86062955856
60,174,43005,247.155172414,1.87932014465
61,174,42805,246.005747126,1.87918269634
62,172,43755,254.389534884,1.87076747417
63,183,48740,266.338797814,1.84372615814
64,169,44350,262.426035503,1.81877660751
65,175,43215,246.942857143,1.81562542915
66,173,43825,253.323699422,1.8078070879
67,170,43050,253.235294118,1.80991494656
68,170,44605,262.382352941,1.80486011505
69,168,42805,254.791666667,1.81835496426
70,204,38155,187.034313725,1.83929228783
71,179,50390,281.508379888,1.84683358669
72,205,37775,184.268292683,1.86425256729
73,178,46315,260.196629213,1.87585318089
74,174,44770,257.298850575,1.84610497952
75,168,43255,257.470238095,1.83879590034
76,184,51990,282.554347826,1.82556712627
77,244,9130,37.4180327869,1.81617951393
78,167,44930,269.041916168,1.81421875954
79,167,43595,261.047904192,1.81657791138
80,170,43315,254.794117647,1.82564795017
81,173,42195,243.901734104,1.81544220448
82,182,50295,276.346153846,1.84333157539
83,172,42705,248.284883721,1.8602026701
84,240,8575,35.7291666667,1.84944224358
85,166,43975,264.909638554,1.83888983727
86,205,37575,183.292682927,1.83234131336
87,204,37570,184.166666667,1.83607149124
88,164,43415,264.725609756,1.85715889931
89,240,8580,35.75,1.86301922798
90,204,37570,184.166666667,1.87083220482
91,204,37665,184.632352941,1.85818135738
92,177,44430,251.016949153,1.89321708679
93,173,42380,244.971098266,1.85778903961
94,183,43355,236.912568306,1.85302066803
95,167,42305,253.323353293,1.86733925343
96,180,50810,282.277777778,1.86298036575
97,170,42035,247.264705882,1.86533856392
98,241,8845,36.7012448133,1.86141133308
99,177,51665,291.892655367,1.83970344067
100,204,37575,184.191176471,1.84723603725
101,162,44305,273.487654321,1.8510093689
102,169,43625,258.136094675,1.85016393661
103,186,49925,268.413978495,1.8319735527
104,169,43945,260.029585799,1.84079837799
105,237,7050,29.746835443,1.858730793
106,188,49925,265.558510638,1.83793091774
107,172,43245,251.424418605,1.83357644081
108,205,37540,183.12195122,1.81429111958
109,174,43085,247.614942529,1.82015538216
110,178,44470,249.831460674,1.82001304626
111,169,43255,255.946745562,1.83424687386
112,170,43050,253.235294118,1.81261539459
113,174,44720,257.011494253,1.82422244549
114,180,49900,277.222222222,1.85618495941
115,248,7010,28.2661290323,1.85018253326
