mean_loss,epsilon
3.37516403198,0.9999568
2.92035126686,0.9999352
3.03206324577,0.9999136
2.42973136902,0.9998929
2.65538740158,0.9998731
3.20739126205,0.9998443
2.87909388542,0.9997867
3.10317659378,0.999766
3.24262857437,0.999703
2.71372842789,0.9996778
2.6004858017,0.9996553
2.9744310379,0.9996247
2.51254725456,0.9995995
2.69319033623,0.9995689
3.11607265472,0.9995473
3.00676035881,0.9995275
2.78384041786,0.9995059
2.87111759186,0.9994825
2.66876220703,0.9994411
3.06415629387,0.9994186
2.26467728615,0.999397
2.59962797165,0.9993763
3.1377761364,0.9993538
2.96361422539,0.9993304
2.23553395271,0.9993088
2.38729214668,0.9992854
2.54671144485,0.9992251
2.6061899662,0.9992035
2.86214470863,0.9991765
2.60582566261,0.9990811
2.15838360786,0.9990568
2.54506063461,0.9990316
2.62445688248,0.9990118
2.36098980904,0.9989551
2.81702303886,0.9989335
2.41106772423,0.9989137
2.73995780945,0.9988525
2.85839533806,0.99883
3.07186794281,0.9988003
2.44027876854,0.9987787
2.74213314056,0.9987193
2.68639016151,0.998695
2.68165850639,0.9986383
2.59134840965,0.9985762
2.64855766296,0.9985564
2.93968987465,0.9985366
2.69899487495,0.9985159
2.56761717796,0.9984916
2.13059806824,0.9984718
2.63499426842,0.9984457
2.96206355095,0.9984259
2.91338562965,0.9983998
2.51606822014,0.9983755
2.81394982338,0.9983548
2.40952348709,0.9982972
2.54921793938,0.9982774
2.59164261818,0.9982558
2.43657183647,0.9982306
1.97701430321,0.9982054
2.40069317818,0.9981856
2.3374106884,0.9981658
2.73903918266,0.9981073
2.64137196541,0.9980848
1.831635952,0.9980632
2.50120925903,0.9980029
2.39573788643,0.9979831
2.81953454018,0.9979615
2.46928358078,0.9979399
2.32489919662,0.9978814
2.83494091034,0.9978589
2.40972661972,0.9978382
2.40590834618,0.9977806
2.27544903755,0.9977572
2.19838690758,0.9976978
2.4866092205,0.9976726
2.29257392883,0.9976501
2.58283376694,0.9975484
2.54852724075,0.9975286
2.95636940002,0.997507
2.38583064079,0.9974854
2.83747911453,0.9974656
1.98195791245,0.9974431
2.51571083069,0.9974215
2.25476813316,0.9973954
2.41440391541,0.9973351
2.99254441261,0.997309
2.08767437935,0.9972883
2.15915226936,0.9972658
2.30328989029,0.9972073
2.65616416931,0.9971488
2.44266295433,0.997111
2.53570842743,0.9970507
2.30004525185,0.9970309
2.67864751816,0.9970111
3.07983517647,0.9969868
2.54778289795,0.9969274
2.38951182365,0.9969049
2.12836146355,0.9968815
2.39920639992,0.996859
3.03557372093,0.9968338
2.74591016769,0.9968086
2.09965276718,0.9967879
2.56130480766,0.9967654
2.27536654472,0.9967456
2.30034732819,0.9966853
2.10145831108,0.9966277
3.08790516853,0.9966043
2.61306452751,0.9965809
2.75708842278,0.9965566
2.17666244507,0.9964963
2.00128507614,0.9964747
2.17290258408,0.996454
2.47273993492,0.9964315
2.84509730339,0.9964099
2.15429162979,0.9963901
2.80347943306,0.9963622
2.40889573097,0.9963379
2.24755740166,0.9963181
1.89120161533,0.9962965
2.63201904297,0.9962389
2.57349181175,0.9962173
2.0737349987,0.996157
2.30361938477,0.9960796
2.74042654037,0.9960382
2.47672009468,0.9960157
2.45900940895,0.9959104
2.10468029976,0.9958897
2.11815309525,0.9958618
2.07813882828,0.9958393
2.16667056084,0.9958141
2.12139081955,0.9957943
2.39874219894,0.9957727
3.18180012703,0.9957529
2.62466001511,0.9956962
2.24729824066,0.9956764
2.30084729195,0.9956566
2.00432038307,0.9956359
1.97846698761,0.9956152
1.64430236816,0.9955954
2.61154961586,0.9955756
2.22199440002,0.9955549
1.6525490284,0.9955342
2.37320446968,0.9955117
1.98786401749,0.9954901
2.12786245346,0.9954298
2.090031147,0.9954073
2.70379853249,0.9953821
2.60734963417,0.9953614
2.09791994095,0.9953407
3.09122014046,0.9953173
1.66744065285,0.9952975
2.54369425774,0.9952759
2.71394205093,0.9952426
2.31820416451,0.9951859
2.52274656296,0.9951184
2.2728729248,0.9950959
2.23626685143,0.9950698
2.92532801628,0.9950473
3.51494336128,0.9950266
1.79187691212,0.9950041
2.75170016289,0.9949834
2.91812419891,0.99496
2.44956946373,0.9949024
2.15263986588,0.9948781
2.06113314629,0.9948547
2.6119222641,0.9948331
2.20194244385,0.9947755
2.41733503342,0.9947557
2.45792841911,0.9947341
2.03690338135,0.9947044
2.17052984238,0.9946846
2.4322552681,0.9946252
2.37552571297,0.9946045
2.5039832592,0.9945388
2.1749985218,0.9945172
2.3357322216,0.9944938
2.48746538162,0.994465
2.31210660934,0.9944443
2.22156429291,0.9943849
2.71776437759,0.9943561
2.484156847,0.9943354
2.43281650543,0.9943138
1.96207022667,0.9942931
2.12716197968,0.9942688
2.31044912338,0.9942481
2.29168391228,0.9942247
1.83798134327,0.9942004
