mean_loss,epsilon
15.9224472046,0.9999937
2.47323560715,0.9999703
0.561341226101,0.9998992
0.23956052959,0.9998785
0.339497327805,0.9998578
0.565458416939,0.999838
0.495184183121,0.9997768
0.244934633374,0.9997543
0.247217580676,0.9997318
0.371266901493,0.9997111
0.367461979389,0.9996904
0.523176848888,0.9996697
0.435101628304,0.9996121
0.369770228863,0.9995536
0.532329618931,0.999532
0.35758665204,0.9994753
0.234060138464,0.9994546
0.54988515377,0.9994276
0.25544065237,0.9994069
0.391090482473,0.9993835
0.376732409,0.9993583
0.481195569038,0.9993367
0.244063302875,0.9993169
0.397783517838,0.9992926
0.319610804319,0.9992665
0.457787126303,0.9992449
0.361472636461,0.9991441
0.451668828726,0.9991234
0.473837316036,0.9990253
0.421351790428,0.9989956
0.194824263453,0.9989722
0.521201908588,0.9989389
0.343186467886,0.9989155
0.337268561125,0.9988948
0.531285822392,0.998875
0.465654045343,0.9988489
0.425086826086,0.9988282
0.469814896584,0.9988057
0.305578321218,0.998785
0.449186712503,0.9987652
0.511474788189,0.9987382
0.607097029686,0.9987139
0.446399122477,0.9986932
0.499048143625,0.9986734
0.345274090767,0.998614
0.509052097797,0.9985879
0.519845128059,0.9984529
0.394123494625,0.9984322
0.686509549618,0.9984115
0.455034792423,0.9983917
0.326843172312,0.9983674
0.472897529602,0.9983458
0.407806485891,0.9981991
0.305569350719,0.9981415
0.575070619583,0.9981208
0.306805074215,0.998065
0.369450539351,0.9980083
0.38025996089,0.9979471
0.331808447838,0.9979246
0.262144714594,0.9978652
0.316637843847,0.9978454
0.502402961254,0.9978211
0.468953460455,0.9978013
0.423620373011,0.9977446
0.409121781588,0.9977212
0.364588856697,0.9976609
0.307189077139,0.9976393
0.2595295012,0.9976177
0.219131708145,0.9975979
0.431749343872,0.9975763
0.217944189906,0.9975556
0.244073063135,0.9975286
0.327064722776,0.9975052
0.26543712616,0.9974836
0.281217604876,0.9974566
0.27896207571,0.9974368
0.287590026855,0.9974161
0.480150431395,0.9973918
0.22982506454,0.997372
0.345853835344,0.9973144
0.232301011682,0.9972532
0.344498753548,0.9971812
0.161784723401,0.9971596
0.262685924768,0.9971362
0.34362128377,0.9971128
0.213402584195,0.9970921
0.28650483489,0.9970264
0.506203234196,0.9969751
0.403934389353,0.9969517
0.416965156794,0.9969265
